id;Edad;GENERO;NUMERO_HIJOS;PROFESION;SERVICIO;TIEMPO_PROPIETARIO;KILOMETRAJE_INSTALACION;EdadLicencia;RELACION_ASEGURADO;CILINDRAJE;CIUDAD;Min(Recorrido(Km));Min(Frenadas(Uni));Min(Arrancadas(Uni));Min(Aceleraciones(Uni));Min(ExcesoVelocidad(Min));Min(MaximaVelocidad(Km/h));Min(TiempoUso(Min));Min(UsoZona(Min));Min(FueraZona(Min));Min(Colision);Max(Recorrido(Km));Max(Frenadas(Uni));Max(Arrancadas(Uni));Max(Aceleraciones(Uni));Max(ExcesoVelocidad(Min));Max(MaximaVelocidad(Km/h));Max(TiempoUso(Min));Max(UsoZona(Min));Max(FueraZona(Min));Max(Colision);Mean(Recorrido(Km));Mean(Frenadas(Uni));Mean(Arrancadas(Uni));Mean(Aceleraciones(Uni));Mean(ExcesoVelocidad(Min));Mean(MaximaVelocidad(Km/h));Mean(TiempoUso(Min));Mean(UsoZona(Min));Mean(FueraZona(Min));Mean(Colision);MARCA;CLASE;TIPO;MODELO;SINIESTROS_2016;SINIESTROS_2017;SINIESTROS_2018
91525612;52.91;Masculino;2;Ingeniero;Particular;2;;21.72;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;42;44;7;9;11;122.1;51;44;41;1;7.84;7.4;1.44;0.37;0.52;9.74;19.03;16.93;2.1;0.05;NISSAN;AUTOMOVIL;SENTRA;2007;0;0;0
11068449;58.76;Femenino;2;Economista;Particular;4;;21.98;Asegurado;2500;BOGOTA;1;0;0;0;0;0;5;0;0;0;28;7;6;3;9;129.5;51;47;34;0;10.83;0.5;0.67;0.17;0.67;21.49;23.37;15.21;8.17;0;NISSAN;AUTOMOVIL;SENTRA;2004;0;0;0
79831976;49.4;Masculino;2;Ingeniero;Particular;2;;7.79;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;70;52;14;10;29;129.5;60;60;59;1;11;1.61;2.26;0.3;0.96;26.13;25.54;15.48;10.05;0;CHEVROLET;AUTOMOVIL;AVEO;2007;0;0;0
52442278;82.81;Masculino;4;Ingeniero;Particular;1;;25.59;Asegurado;5400;BOGOTA;0;0;0;0;0;0;0;0;0;0;19;11;4;7;1;90.65;59;59;59;1;4.45;0.03;0.06;0.51;0;0.14;19.44;14.97;4.47;0;HONDA;CAMPERO;CRV [3];2009;0;0;1
40809652;46.87;Masculino;1;Arquitecto;Particular;13;;16.91;Asegurado;2500;BOGOTA;1;0;0;0;0;0;2;2;0;0;14;17;0;10;1;101.75;33;33;0;0;4.28;2.27;0;0.81;0.01;1.07;15.36;15.36;0;0;MITSUBISHI;CAMPERO;MONTERO;1995;1;0;0
86038652;56.09;Femenino;2;Medico;Particular;4;;13.85;Asegurado;1200;BOGOTA;0;0;0;0;0;0;0;0;0;0;45;6;1;20;10;122.1;60;59;60;1;6.96;0.28;0.01;1.91;0.13;4.71;22.56;19.59;2.97;0.01;RENAULT;AUTOMOVIL;TWINGO;2006;0;1;0
80355353;48.42;Femenino;0;Medico;Particular;9;;25.42;Asegurado;2000;BOGOTA;1;0;0;0;0;0;4;0;0;0;24;1;0;0;1;127.65;51;33;48;0;7.16;0.03;0;0;0.03;3.94;17.9;14.31;3.59;0;MAZDA;AUTOMOVIL;ALLEGRO;1999;0;0;1
43184833;46.1;Femenino;1;Profesor;Particular;2;;7.65;Asegurado;1300;BOGOTA;1;0;0;0;0;0;4;0;0;0;25;5;1;5;0;0;57;56;12;0;6.01;0.25;0;0.04;0;0;23.04;22.91;0.13;0;MAZDA;AUTOMOVIL;323;2002;0;0;0
80786094;53.38;Femenino;4;Fisioterapeuta;Particular;2;;25.44;Asegurado;2500;BOGOTA;0;0;0;0;0;0;0;0;0;0;38;1;1;0;0;0;48;7;48;1;2.61;0.04;0.01;0;0;0;11.97;0.05;11.92;0.01;RENAULT;AUTOMOVIL;SYMBOL;2007;0;1;0
87568396;34.67;Masculino;0;Ingeniero;Particular;12;;13.67;Asegurado;1800;BOGOTA;1;0;0;0;0;0;3;0;0;0;21;4;0;0;0;0;36;36;20;0;5.59;0.88;0;0;0;0;15.91;13.19;2.72;0;CHEVROLET;AUTOMOVIL;SPRINT;1992;0;0;0
